name,type,diretorio,accuracy,loss,val_accuracy,val_loss,l2,dropout,min_lr,factor,patience,patienceReduce,batch_size,epoch,time,seed
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_100,0.6544998288154602,0.8821950554847717,0.7129057049751282,0.7450029253959656,0.005,0.5,1e-07,0.1,10,5,32,65,2128.43831950007,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_101,0.6662803888320923,0.8556560277938843,0.7260432839393616,0.7174546718597412,0.005,0.5,1e-07,0.2,10,5,32,65,2131.019336300087,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_102,0.6845790147781372,0.8175413012504578,0.7414992451667786,0.6843566298484802,0.005,0.5,1e-07,0.3,10,5,32,105,3438.662316599977,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_103,0.6884897351264954,0.8109428286552429,0.7409196496009827,0.6783878207206726,0.005,0.5,1e-07,0.4,10,5,32,105,3440.6911938999547,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_104,0.6871861815452576,0.8075554966926575,0.7472952008247375,0.6701624393463135,0.005,0.5,1e-07,0.5,10,5,32,112,3681.114629699965,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_105,0.6392912268638611,0.9167025685310364,0.6970633864402771,0.7719576358795166,0.005,0.6,1e-07,0.1,10,5,32,110,3613.676732900087,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_106,0.6409327983856201,0.9085209965705872,0.6951313614845276,0.7708544731140137,0.005,0.6,1e-07,0.2,10,5,32,70,2297.913341799984,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_107,0.644795298576355,0.8993857502937317,0.7001545429229736,0.7619736194610596,0.005,0.6,1e-07,0.3,10,5,32,70,2300.832584499964,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_108,0.6588934063911438,0.8653173446655273,0.7138717174530029,0.725166916847229,0.005,0.6,1e-07,0.4,10,5,32,105,3456.068048199988,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_109,0.6562862396240234,0.8750801682472229,0.7109737396240234,0.734028697013855,0.005,0.6,1e-07,0.5,10,5,32,87,2864.13635340007,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_110,0.6171301603317261,0.9584497213363647,0.6816074252128601,0.8173648715019226,0.005,0.7,1e-07,0.1,10,5,32,89,2931.739422200015,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_111,0.6308420300483704,0.926514446735382,0.6903014183044434,0.7913818359375,0.005,0.7,1e-07,0.2,10,5,32,83,2732.2192873000167,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_112,0.6279451251029968,0.9324007630348206,0.6993817687034607,0.7806246280670166,0.005,0.7,1e-07,0.3,10,5,32,105,3463.5352794000646,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_113,0.6367323398590088,0.90728098154068,0.7011205554008484,0.7691316604614258,0.005,0.7,1e-07,0.4,10,5,32,83,2850.7585634000134,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_114,0.6364426612854004,0.9152498245239258,0.7053709626197815,0.7628084421157837,0.005,0.7,1e-07,0.5,10,5,32,126,4153.746635399992,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_115,0.572759747505188,1.0398370027542114,0.6396831274032593,0.899210512638092,0.005,0.8,1e-07,0.1,10,5,32,64,2102.714894299977,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_116,0.574401319026947,1.0321635007858276,0.6369783878326416,0.8968724608421326,0.005,0.8,1e-07,0.2,10,5,32,64,2103.8144808999496,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_117,0.5780707001686096,1.0162750482559204,0.6398763656616211,0.8880689740180969,0.005,0.8,1e-07,0.3,10,5,32,65,2137.992071100045,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_118,0.5870509743690491,1.0011265277862549,0.640649139881134,0.878380537033081,0.005,0.8,1e-07,0.4,10,5,32,65,2136.334018600057,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_119,0.5974314212799072,0.9852180480957032,0.6468315124511719,0.8650845885276794,0.005,0.8,1e-07,0.5,10,5,32,88,2892.043426700053,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_120,0.7081401944160461,0.8029812574386597,0.745169997215271,0.7164759039878845,0.01,0.1,1e-07,0.1,10,5,32,52,1708.8934961999769,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_121,0.721514105796814,0.7729628682136536,0.7513523697853088,0.69809490442276,0.01,0.1,1e-07,0.2,10,5,32,66,2171.5756259000627,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_122,0.7301081418991089,0.7472511529922485,0.7615919709205627,0.669960081577301,0.01,0.1,1e-07,0.3,10,5,32,83,2724.542479100055,6743.0
Fer2013Balanced,last,models/tests/Fer2013Balanced/Fer2013Balanced_123,0.7205001711845398,0.7665324211120605,0.760432779788971,0.6892415881156921,0.01,0.1,1e-07,0.4,10,5,32,61,2001.4897048999555,6743.0
